steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	n_updates
5100027	164517	23493.44696521759	0.4941	0.0	0.49999018892264463	1.0	0.0	0.36354446852997685	0.003850382690480771	5099927
5200002	167742	23959.382868528366	0.4945	0.0	0.4999947494473792	1.0	0.0	0.35884129914358925	0.00469479244144059	5199902
5300008	170968	24422.02551341057	0.5058	1.0	0.49999135906124775	1.0	0.0	0.3856844433706514	0.004511148910307158	5299908
5400014	174194	24885.424501895905	0.4985	0.0	0.500022751757585	1.0	0.0	0.3641111854279294	0.004273596865699187	5399914
5500020	177420	25344.926538944244	0.4961	0.0	0.5000097908832365	1.0	0.0	0.38158843240942847	0.004652451854050837	5499920
5600026	180646	25801.54768514633	0.5038	1.0	0.5000105609445721	1.0	0.0	0.3662692134604495	0.004393501274692074	5599926
5700001	183871	26263.58972477913	0.4967	0.0	0.5000141112120148	1.0	0.0	0.368990632330046	0.0046358302647835255	5699901
5800007	187097	26725.500829696655	0.4951	0.0	0.5000009900980296	1.0	0.0	0.3552139258798812	0.004374338530734397	5799907
5900013	190323	27186.11687707901	0.4994	0.0	0.5000246418570253	1.0	0.0	0.3632995591795204	0.004538044532399222	5899913
6000019	193549	27647.389135360718	0.5008	1.0	0.5000243618427442	1.0	0.0	0.3820512311154098	0.0043450586683764425	5999919
6100025	196775	28106.626075029373	0.499	0.0	0.5000240018241525	1.0	0.0	0.3606169244762742	0.0045392542965937855	6099925
6200000	200000	28568.08179450035	0.4929	0.0	0.4999745868129158	1.0	0.0	0.37940718450808597	0.004481326009472705	6199900
6300006	203226	29028.771092414856	0.4986	0.0	0.5000230417733071	1.0	0.0	0.3664409158483955	0.004492360794048803	6299906
6400012	206452	29488.846430063248	0.4938	0.0	0.49998655847519097	1.0	0.0	0.3675540221452819	0.0038880350903398226	6399912
6500018	209678	29949.33078479767	0.5027	1.0	0.5000177114574814	1.0	0.0	0.36732085707094164	0.005128861814817733	6499918
6600024	212904	30408.702584266663	0.4999	0.0	0.5000249918746561	1.0	0.0	0.3592317484477419	0.004461479771930303	6599924
6700030	216130	30868.8263194561	0.5024	1.0	0.5000192415539549	1.0	0.0	0.35584741762456384	0.004446020742374512	6699930
6800005	219355	31329.721373081207	0.4904	0.0	0.49993282877135437	1.0	0.0	0.3647179295742946	0.00431369521002867	6799905
6900011	222581	31792.75055217743	0.505	1.0	0.5	1.0	0.0	0.37595916878682323	0.00436902180374475	6899911
7000017	225807	32253.233580112457	0.5018	1.0	0.5000217617026459	1.0	0.0	0.3616278054664482	0.004455885397983909	6999917
7100023	229033	32713.81324362755	0.5074	1.0	0.4999702361378149	1.0	0.0	0.3802226548621984	0.003689728174453383	7099923
7200029	232259	33176.35642290115	0.5032	1.0	0.5000147612582528	1.0	0.0	0.371144001278494	0.004766736671782166	7199929
7300004	235484	33637.17717671394	0.4977	0.0	0.5000197115826506	1.0	0.0	0.36855009205629324	0.0042947484594246825	7299904
7400010	238710	34100.10348987579	0.4944	0.0	0.4999936393234782	1.0	0.0	0.3657988796581164	0.004348673509614162	7399910
7500016	241936	34563.02548933029	0.4932	0.0	0.49997875742454057	1.0	0.0	0.3845018188793426	0.004212885575336631	7499916
7600022	245162	35023.72643518448	0.4947	0.0	0.499996909681419	1.0	0.0	0.3670925157766692	0.005425441246780115	7599922
7700028	248388	35483.44631099701	0.4932	0.0	0.49997875742454057	1.0	0.0	0.379597004034194	0.00437779626242541	7699928
7800003	251613	35946.60632157326	0.4918	0.0	0.49995775399085224	1.0	0.0	0.3609978543405631	0.0038372336400293635	7799903
7900009	254839	36411.83195185661	0.4931	0.0	0.4999773872274364	1.0	0.0	0.3867917366956643	0.004168269169106024	7899909
8000015	258065	36876.222720623016	0.5006	1.0	0.5000246418570253	1.0	0.0	0.3513025577407384	0.004612346495885854	7999915
8100021	261291	37337.005724430084	0.4994	0.0	0.5000246418570253	1.0	0.0	0.36420988402792526	0.004484860090820018	8099921
8200027	264517	37800.31728744507	0.4932	0.0	0.49997875742454057	1.0	0.0	0.36073062776910964	0.00410547028677481	8199927
8300002	267742	38263.76970434189	0.4971	0.0	0.5000165913838919	1.0	0.0	0.3762706586262267	0.0036098267963533786	8299902
8400008	270968	38725.66718482971	0.4977	0.0	0.5000197115826506	1.0	0.0	0.3652536687284039	0.004436275141125345	8399908
8500014	274194	39191.69172310829	0.5002	1.0	0.5000249618731545	1.0	0.0	0.3731040746068196	0.004403180058040714	8499914
8600020	277420	39653.86255931854	0.4936	0.0	0.49998403814905973	1.0	0.0	0.3705407695431389	0.004758888190677398	8599920
8700026	280646	40117.97497057915	0.4986	0.0	0.5000230417733071	1.0	0.0	0.3784951501407549	0.004645440681357186	8699926
8800001	283871	40582.76019668579	0.4998	0.0	0.5000249618731545	1.0	0.0	0.3933537035523957	0.004645822811426813	8799901
8900007	287097	41044.36568880081	0.5014	1.0	0.5000230417733071	1.0	0.0	0.35317842726645304	0.0039654754787941246	8899907
9000013	290323	41505.96860933304	0.5141	1.0	0.4998261423907934	1.0	0.0	0.3659859688742315	0.00497984875788665	8999913
9100019	293549	41968.700741529465	0.5036	1.0	0.5000120410591333	1.0	0.0	0.3611917637463545	0.0041526724969283375	9099919
9200025	296775	42430.36696648598	0.5001	1.0	0.5000249918746561	1.0	0.0	0.36613506819761094	0.004375678003428848	9199925
9300000	300000	42893.06178212166	0.5008	1.0	0.5000243618427442	1.0	0.0	0.374993574100974	0.004563312924986475	9299900
9400006	303226	43354.20381832123	0.4978	0.0	0.5000201616097112	1.0	0.0	0.369436575145277	0.004884688314082626	9399906
9500012	306452	43815.211165905	0.5003	1.0	0.5000249118706478	1.0	0.0	0.37779361293683156	0.00451389673750955	9499912
9600018	309678	44275.8138563633	0.493	0.0	0.4999759970236171	1.0	0.0	0.36072568662645266	0.004981665624641399	9599918
9700024	312904	44737.47801423073	0.496	0.0	0.5000090008190753	1.0	0.0	0.35933685976276314	0.00415327665944073	9699924
9800030	316130	45197.693472623825	0.4955	0.0	0.5000047504524807	1.0	0.0	0.3776320791191142	0.004585098107960247	9799930
9900005	319355	45660.82550621033	0.5035	1.0	0.5000127511125366	1.0	0.0	0.3745156609949569	0.004560068178053817	9899905
10000000	322581	46125.470537900925	0.5025	1.0	0.5000187515235679	1.0	0.0	0.33259774695469957	0.0019044278424137067	9999900
