Challenge=64
steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	n_updates
500004	26316	2095.1856257915497	0.5977	1.0	0.4903863353273494	1.0	0.0	0.4280278373937405	0.0005011363134332921	499904
600001	31579	2514.986273288727	0.5038	1.0	0.5000105609445721	1.0	0.0	0.36484668868297115	0.0005085643240632564	599901
700017	36843	2938.9806628227234	0.509	1.0	0.49994399126246125	1.0	0.0	0.3253537870649257	0.00044648984592971414	699917
800014	42106	3360.9944047927856	0.5138	1.0	0.49983451606941415	1.0	0.0	0.42237074645785366	0.0004137887896169727	799914
900011	47369	3781.0670993328094	0.5139	1.0	0.4998317448675281	1.0	0.0	0.37986978777528896	0.00033194054366422336	899911
1000008	52632	4203.836325883865	0.5648	1.0	0.4958079694339891	1.0	0.0	0.3369726182572707	0.0007127448708906457	999908
1100005	57895	4622.646236896515	0.5826	1.0	0.49315470205201895	1.0	0.0	0.38039358517592803	0.0003985094456452405	1099905
1200002	63158	5043.80158662796	0.5146	1.0	0.4998117857575171	1.0	0.0	0.37983261453498174	0.0006657796551870556	1199902
1300018	68422	5464.656669139862	0.5054	1.0	0.49999583956664917	1.0	0.0	0.3598917020693929	0.0005228768398985945	1299918
1400015	73685	5884.423334360123	0.5016	1.0	0.5000224417405927	1.0	0.0	0.36118235537792676	0.000605581802270078	1399915
1500012	78948	6306.349034547806	0.5081	1.0	0.49995938428895786	1.0	0.0	0.31724788637025375	0.0005004895773951885	1499912
1600009	84211	6730.0637402534485	0.5012	1.0	0.5000235618010772	1.0	0.0	0.33561068714085596	0.0004461456901211192	1599909
1700006	89474	7153.121162176132	0.4982	0.0	0.5000217617026459	1.0	0.0	0.36603166411436483	0.0005683430299146699	1699906
1800003	94737	7575.179100036621	0.5046	1.0	0.5000038403692899	1.0	0.0	0.3725840325484212	0.00036478736396931404	1799903
1900000	100000	7995.910040616989	0.5125	1.0	0.49986871963915425	1.0	0.0	0.3548493838437282	0.0004375140891595525	1899900
2000016	105264	8419.139927148819	0.5004	1.0	0.50002484186713	1.0	0.0	0.35682797861869997	0.00040157496772791687	1999916
2100013	110527	8842.454199552536	0.5134	1.0	0.49984540064149263	1.0	0.0	0.39026774612425785	0.0002218470326052591	2099913
2200010	115790	9266.773494720459	0.4991	0.0	0.5000241918339972	1.0	0.0	0.3529278354178855	0.0003966001876798773	2199910
2300007	121053	9687.13122010231	0.5229	1.0	0.49950029034426535	1.0	0.0	0.319894786879159	0.0003158950824936819	2299907
2400004	126316	10109.886336565018	0.5031	1.0	0.5000153913022617	1.0	0.0	0.3569045465535672	0.0006923786540390826	2399904
2500001	131579	10532.174593448639	0.5092	1.0	0.499940350477338	1.0	0.0	0.3429028339425242	0.00044337253428194376	2499901
2600017	136843	10954.196530103683	0.5015	1.0	0.500022751757585	1.0	0.0	0.2921073208886625	0.000261480647714209	2599917
2700014	142106	11377.037971019745	0.5129	1.0	0.49985855585113853	1.0	0.0	0.34085847752846404	0.00038742139411337663	2699914
2800011	147369	11800.341548919678	0.5025	1.0	0.5000187515235679	1.0	0.0	0.3923128524915157	0.0002860563118690848	2799911
2900008	152632	12223.164172649384	0.5075	1.0	0.49996874589786855	1.0	0.0	0.3457521189243422	0.0003312205688554968	2899908
3000005	157895	12647.801270008087	0.5232	1.0	0.4994864449320593	1.0	0.0	0.31978207705024236	0.00023613694232830075	2999905
3100002	163158	13069.136701345444	0.5289	1.0	0.49918905133315683	1.0	0.0	0.3680078582629595	0.00025352034221082985	3099902
3200018	168422	13490.53211569786	0.6696	1.0	0.47038066052568495	1.0	0.0	0.5035222797431361	0.00015628425509750215	3199918
